date,open,close,high,low,volumeP,pos,neg,pos,neg
1050419,160,157.5,161,157,4378113806,0.714285714,0.285714286,0.5,0.5
1050420,157.5,154,158,154,6743768418,0.523809524,0.476190476,0.5,0.5
1050421,156,157,157,154,4748320930,0.631578947,0.368421053,0.5,0.5
1050422,155.5,156.5,158,155,4585332483,0.461538462,0.538461538,0.5,0.5
1050425,156.5,157.5,157.5,156,2304985871,0.7,0.3,0.5,0.5
1050426,156.5,158,158.5,156.5,2921600608,0.5,0.5,0.5,0.5
1050427,156,156.5,157.5,155.5,5787771232,0.2,0.8,0.530721609,0.469278391
1050428,157.5,153,158,153,7596743626,0.333333333,0.666666667,0.5,0.5
1050429,151,150,151,149,11394504924,0.285714286,0.714285714,0.5,0.5
1050503,148,147.5,148.5,146.5,10159653180,0.411764706,0.588235294,0.5,0.5
1050504,147,147,149,146.5,8191113993,0.413793103,0.586206897,0.5,0.5
1050505,147.5,147.5,148.5,146,5994815468,0.466666667,0.533333333,0.5,0.5
1050506,148.5,148,148.5,147,5824459658,0.5,0.5,0.5,0.5
1050509,148.5,147.5,149,146.5,5865540512,0.8,0.2,0.191056826,0.808943174
1050510,147,147,148,146.5,5773106349,0.583333333,0.416666667,0.5,0.5
1050511,148.5,147,149,146.5,6728618767,0.470588235,0.529411765,0.5,0.5
1050512,147,146,148,146,3525768415,0.363636364,0.636363636,0.5,0.5
1050513,145,144,145.5,143,8748587885,0.304347826,0.695652174,0.5,0.5
1050516,143,144.5,145.5,143,4658963140,0.461538462,0.538461538,0.5,0.5
1050517,145.5,147,147,145,4782396061,0.636363636,0.363636364,0.5,0.5
1050518,146,147,147,145,4552181579,0.333333333,0.666666667,0.5,0.5
1050519,148,147,148.5,145.5,5165152743,0.75,0.25,0.5,0.5
1050520,147.5,148.5,149.5,147,5647033644,0.722222222,0.277777778,0.5,0.5
1050523,150.5,154,154.5,149.5,7660606060,0.631578947,0.368421053,0.5,0.5
1050524,152.5,151,153.5,151,3904883920,0.4,0.6,0.5,0.5
1050525,153.5,154.5,155,152.5,5441691960,0.95,0.05,0.312584244,0.687415756
1050526,154.5,155,155,153.5,2908894278,0.823529412,0.176470588,0.5,0.5
1050527,156,156.5,156.5,154.5,4146288768,0.826086957,0.173913043,0.5,0.5
1050530,157,157,158,155,6001068751,1,0,0.5,0.5
1050531,156.5,156.5,157.5,155,10968771725,0.764705882,0.235294118,0.5,0.5
1050601,156,159,159,156,4386766007,0.8125,0.1875,0.5,0.5
1050602,159,159,160,158,3500288755,0.818181818,0.181818182,0.5,0.5
1050603,159,160.5,160.5,159,5124469706,0.75,0.25,0.5,0.5
1050604,160,160,160,159.5,420392883,0.538461538,0.461538462,0.5,0.5
1050606,161,161,162,160,4651663660,0.454545455,0.545454545,0.5,0.5
1050607,161.5,162,163.5,161,7726094806,0.836734694,0.163265306,0.5,0.5
1050608,164,165.5,166,163.5,7522713617,0.770833333,0.229166667,0.5,0.5
1050613,161,162,162.5,161,8843806836,0.470588235,0.529411765,0.5,0.5
1050614,161,162,163,161,4508801432,0.625,0.375,0.5,0.5
1050615,162,163,163,161,4763332856,0.576923077,0.423076923,0.5,0.5
1050616,161.5,160.5,162.5,159.5,5942664024,0.619047619,0.380952381,0.5,0.5
1050617,162.5,163,164.5,162,5117145004,0.578947368,0.421052632,0.5,0.5
1050620,164.5,163,165,163,4090155341,0.764705882,0.235294118,0.5,0.5
1050621,164,165.5,165.5,163.5,4621986401,0.733333333,0.266666667,0.5,0.5
1050622,164.5,166,166,163.5,5013175385,0.529411765,0.470588235,0.270146312,0.729853688
1050623,165.5,164,166,164,3715357864,0.625,0.375,0.5,0.5
1050624,164,159,164,154.5,13854488100,0.466666667,0.533333333,0.274644242,0.725355758
1050627,154.5,155.5,156,154,6739714431,0.586206897,0.413793103,0.385146382,0.614853618
1050628,155.5,157,157.5,155,6111752511,0.714285714,0.285714286,0.5,0.5
1050629,158.5,159,160,158,5108302566,0.78125,0.21875,0.349268595,0.650731405
1050630,161,162.5,163,159.5,6916567646,0.681818182,0.318181818,0.5,0.5
1050701,164.5,166,166,163.5,6042239175,0.842105263,0.157894737,0.36265773,0.63734227
1050704,165.5,166,166.5,164.5,4302829364,0.736842105,0.263157895,0.5,0.5
1050705,165,164,165.5,164,2697844648,0.523809524,0.476190476,0.5,0.5
1050706,163,161.5,163,160.5,5661722124,0.47826087,0.52173913,0.399981827,0.600018173
1050707,163.5,164.5,165,163,4009459272,0.75,0.25,0.5,0.5
1050711,170,170,170.5,168.5,9066254650,0.857142857,0.142857143,0.5,0.5
1050712,171,171,171.5,169.5,7177356520,0.76,0.24,0.5,0.5
1050713,169.5,168.5,170,167,8708079977,0.631578947,0.368421053,0.5,0.5
1050714,167,169,170,167,6094183541,0.775,0.225,0.364083383,0.635916617
1050715,168,169.5,169.5,166.5,7039081421,0.821428571,0.178571429,0.5,0.5
1050718,168,169.5,170,168,4188965471,0.882352941,0.117647059,0.5,0.5
1050719,170.5,170.5,170.5,169,7424369044,0.894736842,0.105263158,0.5,0.5
1050720,170,170,170.5,169,6633505533,0.555555556,0.444444444,0.278642091,0.721357909
1050721,171,172,172,170,6034355320,0.826086957,0.173913043,0.5,0.5
1050722,172,171,172,170.5,5106380820,0.6,0.4,0.5,0.5
1050725,172,171.5,173,169,4645419181,0.52173913,0.47826087,0.5,0.5
1050726,172,173,173,171.5,5634149876,0.611111111,0.388888889,0.5,0.5
1050727,175,175,176,174.5,6318691514,0.806451613,0.193548387,0.5,0.5
1050728,175,176.5,176.5,173,5464444857,0.8,0.2,0.5,0.5
1050729,177,172.5,177,172.5,5229445495,0.5,0.5,0.5,0.5
1050801,175,177,177,174.5,6112481446,0.7,0.3,0.5,0.5
1050802,177.5,176,177.5,175.5,2707287048,0.619047619,0.380952381,0.5,0.5
1050803,172.5,172.5,174,172,3745324328,0.380952381,0.619047619,0.5,0.5
1050804,173,174.5,174.5,172.5,2481942916,0.75,0.25,0.5,0.5
1050805,175,177,177.5,174,4555686581,0.823529412,0.176470588,0.5,0.5
1050808,178,178,178,176.5,2882438800,0.875,0.125,0.5,0.5
1050809,178.5,178.5,179.5,177,2940137770,0.611111111,0.388888889,0.5,0.5
1050810,179,179.5,179.5,178,3453612114,0.636363636,0.363636364,0.5,0.5
1050811,177.5,176.5,178,175.5,4982106809,0.433333333,0.566666667,0.5,0.5
1050812,178.5,177.5,178.5,177,4264514880,0.727272727,0.272727273,0.5,0.5
1050815,178.5,179,179,177.5,2438220101,0.785714286,0.214285714,0.5,0.5
1050816,178,175.5,179,175,6042810224,0.571428571,0.428571429,0.5,0.5
1050817,177,177,177.5,176,4272164742,0.25,0.75,0.5,0.5
1050818,176,176,176.5,175,4897229556,0.714285714,0.285714286,0.5,0.5
1050819,177,174.5,177.5,174,4116962848,0.578947368,0.421052632,0.5,0.5
1050822,173,173,174,171.5,3765989158,0.153846154,0.846153846,0.5,0.5
1050823,174,174,175,173.5,3742518814,0.6,0.4,0.5,0.5
1050824,175,173.5,175.5,173.5,2182702578,0.571428571,0.428571429,0.5,0.5
1050825,175,177,177,174.5,4223271748,0.857142857,0.142857143,0.5,0.5
1050826,175,177,177,175,2788761532,0.666666667,0.333333333,0.5,0.5
1050829,175,176.5,177,174,2980249547,0.428571429,0.571428571,0.5,0.5
1050830,176,174.5,176.5,174,3452895298,0.555555556,0.444444444,0.5,0.5
1050831,176.5,176,177,174.5,7408331135,0.5,0.5,0.371343982,0.628656018
1050901,176,173.5,176,173,4486398290,0.526315789,0.473684211,0.5,0.5
1050902,176.5,174.5,176.5,174,3368711120,0.285714286,0.714285714,0.156704146,0.843295854
1050905,176.5,176.5,177.5,176.5,4884204996,0.882352941,0.117647059,0.5,0.5
1050906,177,179,179,176.5,5218919616,0.846153846,0.153846154,0.5,0.5
1050907,180.5,184,185,180,9311446211,0.892857143,0.107142857,0.5,0.5
1050908,182.5,183,184.5,182.5,5555013307,0.764705882,0.235294118,0.5,0.5
1050909,181,179.5,181,179.5,5518555160,0.5,0.5,0.339339191,0.62557309
1050910,177,178,179,176,2747098264,0.291666667,0.708333333,0.314535163,0.642607695
1050912,177.5,175,177.5,174,7504512206,0.428571429,0.571428571,0.5,0.5
1050913,176.5,175,176.5,173.5,6736154003,0.545454545,0.454545455,0.5,0.5
1050914,174,173.5,176,173.5,9216408104,0.5,0.5,0.216763726,0.783236274
1050919,179.5,182.5,183,178.5,10375685848,0.75862069,0.24137931,0.313823588,0.686176412
1050920,182,183,183.5,181.5,4319888712,0.909090909,0.090909091,0.5,0.5
1050921,181,184,184,180.5,4805884782,0.7,0.3,0.5,0.5
1050922,185,185.5,185.5,183.5,3921937500,0.666666667,0.333333333,0.5,0.5
1050923,185,187.5,187.5,184.5,4313995664,0.9,0.1,0.5,0.5
1050926,183.5,183,185,183,4635639758,0.5,0.5,0.5,0.5
1050929,185.5,185.5,187.5,185.5,10764097342,0.923076923,0.076923077,0.319694398,0.673638935
1050930,185.5,182.5,186.5,182.5,8309463356,0.363636364,0.636363636,0.5,0.5
1051003,186,186,186.5,184.5,3525971989,0.571428571,0.428571429,0.5,0.5
1051004,185,187,187,185,3191090272,0.454545455,0.545454545,0.5,0.5
1051005,186,186,186,184.5,3549073494,0.384615385,0.615384615,0.5,0.5
1051006,185,187.5,187.5,185,2928528801,0.727272727,0.272727273,0.5,0.5
1051007,188,188,188,186,2969715475,0.590909091,0.409090909,0.5,0.5
1051011,191,187.5,191,186,5874765484,0.5,0.5,0.5,0.5
1051012,186.5,189.5,190,186,4625439668,0.352941176,0.647058824,0.5,0.5
1051013,190.5,188.5,191,187,7675208676,0.837837838,0.162162162,0.433678071,0.566321929
1051014,187,188,189,186.5,6450978969,0.741935484,0.258064516,0.5,0.5
1051017,186.5,186.5,187.5,185,7051992670,0.481481481,0.518518519,0.5,0.5
1051018,186.5,187,187,185.5,7582450283,0.533333333,0.466666667,0.5,0.5
1051019,187.5,189.5,189.5,187.5,7206475473,0.882352941,0.117647059,0.5,0.5
1051020,189.5,190.5,190.5,189,2989556440,0.625,0.375,0.5,0.5
1051021,191,188.5,192,188.5,4246605266,0.7,0.3,0.5,0.5
1051024,191,191,191,189.5,2742131352,0.638888889,0.361111111,0.5,0.5
1051025,192,193,193,191,3680309682,0.75862069,0.24137931,0.5,0.5
1051026,190.5,191.5,192.5,190.5,4758575792,0.651162791,0.348837209,0.5,0.5
1051027,191.5,188.5,191.5,188.5,5089143513,0.611111111,0.388888889,0.5,0.5
1051028,189.5,189.5,190,188.5,6268990744,0.615384615,0.384615385,0.5,0.5
1051031,189,188.5,190.5,186.5,4871340189,0.285714286,0.714285714,0.5,0.5
1051101,188.5,189.5,189.5,187.5,2854597839,0.714285714,0.285714286,0.245945503,0.754054497
1051102,187.5,186,188,186,3085447900,0.407407407,0.592592593,0.5,0.5
1051103,185.5,184.5,186.5,184.5,4724824155,0.266666667,0.733333333,0.5,0.5
1051104,184.5,184.5,186,184,2791857480,0.363636364,0.636363636,0.5,0.5
1051107,186.5,189,189,186,4023208624,0.571428571,0.428571429,0.5,0.5
1051108,190,188.5,190,188,3011077756,0.4375,0.5625,0.5,0.5
1051109,190,182,190.5,182,10245544000,0.363636364,0.636363636,0.5,0.5
1051110,187,185.5,188,185.5,7258713102,0.473684211,0.526315789,0.428838398,0.571161602
1051111,181.5,181.5,183,181,12291321069,0.333333333,0.666666667,0.5,0.5
1051114,181,180.5,182,180,8680850609,0.533333333,0.466666667,0.5,0.5
1051115,179.5,180,182,179,6055348577,0.705882353,0.294117647,0.5,0.5
1051116,180.5,180,183,180,6403374640,0.866666667,0.133333333,0.5,0.5
1051117,182,181.5,182.5,180.5,4214237980,0.692307692,0.307692308,0.5,0.5
1051118,181.5,181,181.5,180,4291503493,0.55,0.45,0.5,0.5
1051121,180.5,181,181.5,180,2824317313,0.666666667,0.333333333,0.320881179,0.679118821
1051122,182,184,185,181.5,5758734362,0.6875,0.3125,0.5,0.5
1051123,184.5,185.5,186.5,184,4278324376,0.761904762,0.238095238,0.5,0.5
1051124,184,183,185,183,3505303784,0.4,0.6,0.322092572,0.677907428
1051125,182.5,182,183.5,182,1866763623,0.571428571,0.428571429,0.5,0.5
1051128,181.5,184,184,181.5,4097502666,0.8,0.2,0.5,0.5
1051129,183.5,182,185,182,4930405401,0.5,0.5,0.5,0.5
1051130,181.5,183,183,181.5,9882147890,0.636363636,0.363636364,0.5,0.5
1051201,182,183,183,181.5,2540480903,0.9,0.1,0.254652702,0.745347298
1051202,179,178,179.5,178,9634395330,0.333333333,0.666666667,0.5,0.5
1051205,178,179,180,178,5771614169,0.555555556,0.444444444,0.5,0.5
1051206,181,182,183,180.5,5051414702,0.739130435,0.260869565,0.403450161,0.596549839
1051207,183,181.5,183.5,181.5,2645149219,0.72,0.28,0.5,0.5
1051208,184,185.5,185.5,183,5030766288,0.625,0.375,0.5,0.5
1051209,186,186,186,184.5,4618750580,0.525,0.475,0.5,0.5
1051212,186,185,187,184,3494579936,0.833333333,0.166666667,0.5,0.5
1051213,186.5,186,186.5,184.5,4398859330,0.75,0.25,0.5,0.5
1051214,186.5,187.5,187.5,185.5,3131823106,0.588235294,0.411764706,0.400766401,0.599233599
1051215,185,187,187.5,184.5,4508246366,0.411764706,0.588235294,0.5,0.5
1051216,185.5,185,187,185,6720634530,0.5625,0.4375,0.5,0.5
1051219,184,182.5,184.5,182.5,3763429465,0.5,0.5,0.5,0.5
1051220,181,182.5,182.5,180,4394840051,0.368421053,0.631578947,0.363215461,0.636784539
1051221,181,180,182,180,5828554894,0.458333333,0.541666667,0.5,0.5
1051222,180,179,180.5,179,4758580950,0.333333333,0.666666667,0.259448494,0.740551506
1051223,179,178.5,180,178.5,4359360001,0.4,0.6,0.138237561,0.861762439
1051226,179,179.5,180,179,1021265940,0.5,0.5,0.5,0.5
1051227,180,180,180.5,179.5,1488495160,0.45,0.55,0.5,0.5
1051228,181,182,182,180.5,3896591783,0.642857143,0.357142857,0.5,0.5
1051229,180,180,181.5,180,5453513284,0.548387097,0.451612903,0.5,0.5
1051230,181,181.5,182.5,180,6647442778,0.75,0.25,0.5,0.5
1060103,181.5,183,183.5,181,4300648272,0.705882353,0.294117647,0.5,0.5
1060104,183,183,184,181.5,4478699942,0.352941176,0.647058824,0.270895047,0.729104953
1060105,182,183.5,183.5,181.5,3913389163,0.684210526,0.315789474,0.5,0.5
1060106,184,184,184.5,183.5,4250912732,0.857142857,0.142857143,0.5,0.5
1060109,184,184,185,183,3419409204,0.666666667,0.333333333,0.5,0.5
1060110,184.5,184,185.5,183.5,3811496280,0.619047619,0.380952381,0.379062744,0.620937256
1060111,185,182,185,181.5,5438136536,0.846153846,0.153846154,0.5,0.5
1060112,182.5,184.5,185.5,182.5,8959263194,0.772727273,0.227272727,0.589372278,0.360627722
1060113,180.5,181.5,182.5,180.5,9622624651,0.680851064,0.319148936,0.410163928,0.589836072
1060116,180,179.5,180.5,179,5545432320,0.333333333,0.666666667,0.5,0.5
1060117,180.5,181,181,179.5,2386575839,0.476190476,0.523809524,0.5,0.5
1060118,180.5,181,181,179.5,4292682797,0.473684211,0.526315789,0.5,0.5
1060119,179.5,180.5,181,179.5,4673783621,0.3125,0.6875,0.5,0.5
1060120,181,181,181.5,180.5,7658563990,0.6,0.4,0.5,0.5
1060123,182.5,185,185,182.5,10699572592,0.6875,0.3125,0.5,0.5
1060124,185,185.5,186.5,184.5,13356900945,0.846153846,0.153846154,0.5,0.5
1060202,188,184.5,188.5,184,28731441750,0.529411765,0.470588235,0.5,0.5
1060203,186,184.5,186,183.5,5604884683,0.357142857,0.642857143,0.5,0.5
1060206,184.5,184.5,185.5,184,5476151588,0.473684211,0.526315789,0.5,0.5
1060207,183.5,184.5,185,183,4418689272,0.65,0.35,0.5,0.5
1060208,183.5,183.5,184.5,183,8371548478,0.8,0.2,0.5,0.5
1060209,184,184,185.5,183.5,4320161722,0.84,0.16,0.5,0.5
1060210,184.5,185.5,185.5,184,9113650300,0.678571429,0.321428571,0.5,0.5
1060213,186.5,187.5,188,186.5,4904437753,0.888888889,0.111111111,0.272415558,0.727584442
1060214,189,187.5,190,187.5,8798947193,0.791666667,0.208333333,0.606688377,0.366995833
1060215,187,189,189.5,186.5,7528270012,0.594594595,0.405405405,0.5,0.5
1060216,190,189,190.5,188,5360502302,0.473684211,0.526315789,0.5,0.5
1060217,190,189.5,190.5,189,3870482337,0.555555556,0.444444444,0.5,0.5
1060218,190,189.5,190.5,189.5,667392778,0.526315789,0.473684211,0.5,0.5
1060220,190,190,190.5,189.5,2523599428,0.533333333,0.466666667,0.5,0.5
1060221,190,190,190,188.5,6058373156,0.470588235,0.529411765,0.5,0.5
1060222,190.5,188.5,191,188.5,4946742296,0.7,0.3,0.5,0.5
1060223,188,188.5,189.5,187,6809495260,0.740740741,0.259259259,0.5,0.5
1060224,187.5,189,190.5,187.5,4945608983,0.684210526,0.315789474,0.5,0.5
1060301,188.5,186,188.5,186,9041728541,0.476190476,0.523809524,0.5,0.5
1060302,188,186,188.5,185,7603470296,0.733333333,0.266666667,0.5,0.5
1060303,184.5,184,185,184,5199920850,0.727272727,0.272727273,0.293452045,0.706547955
1060306,184,183.5,184.5,183.5,2321087036,0.5,0.5,0.5,0.5
1060307,184,185.5,185.5,184,4214029230,0.8125,0.1875,0.394577658,0.605422342
1060308,186,187,188,185.5,7217763409,0.789473684,0.210526316,0.5,0.5
1060309,185.5,184.5,186,184,5750011305,0.5,0.5,0.5,0.5
1060310,184,183.5,184.5,183,4569391905,0.571428571,0.428571429,0.5,0.5
1060313,185,186.5,186.5,185,2048482530,0.818181818,0.181818182,0.5,0.5
1060314,188,186,188,186,4564713486,0.740740741,0.259259259,0.5,0.5
1060315,185.5,186.5,187,185.5,2634475248,0.615384615,0.384615385,0.5,0.5
1060316,188,190,190,188,6143253446,0.866666667,0.133333333,0.5,0.5
1060317,189.5,191.5,191.5,189,7377279160,1,0,0.5,0.5
1060320,191.5,191.5,191.5,189.5,3154243641,0.661290323,0.338709677,0.346552651,0.59222286
1060321,192,195,195,191.5,6523324906,0.8,0.2,0.400717527,0.579282473
1060322,192.5,193.5,193.5,191.5,5349879407,0.48,0.52,0.5,0.5
1060323,192,193.5,193.5,192,3628401625,0.538461538,0.461538462,0.5,0.5
1060324,192,192.5,193,192,3408016684,0.428571429,0.571428571,0.5,0.5
1060327,194.5,193,194.5,192,5766195556,0.5625,0.4375,0.411098332,0.588901668
1060328,195,194.5,195,192.5,7662549266,0.5,0.5,0.235643822,0.764356178
1060329,194.5,191.5,194.5,191,6501685654,0.571428571,0.428571429,0.243069911,0.756930089
1060330,192.5,191.5,193,190.5,5884771607,0.523809524,0.476190476,0.5,0.5
1060331,191,189,192,189,6457321080,0.4375,0.5625,0.5,0.5
1060405,189.5,193,193,189.5,8656195632,0.941176471,0.058823529,0.17282118,0.82717882
1060406,193,191.5,193,191,3337417368,0.384615385,0.615384615,0.302139439,0.697860561
1060407,192,191,192,188.5,3624732655,0.4,0.6,0.365761055,0.582956893
1060410,191,190,191.5,189.5,3307523455,0.368421053,0.631578947,0.5,0.5
1060411,190,191,191,189,1862488347,0.5625,0.4375,0.5,0.5
1060412,190.5,191,191.5,190,3321982188,0.272727273,0.727272727,0.172523526,0.827476474
1060413,189.5,191.5,192,189.5,2829915284,0.575757576,0.424242424,0.459780022,0.540219978
1060414,189.5,189,189.5,188,5909582565,0.5,0.5,0.5,0.5
1060417,189,187.5,189,187.5,3223517863,0.428571429,0.571428571,0.5,0.5
1060418,188,188,189.5,187.5,5411365190,0.9,0.1,0.5,0.5
1060419,187.5,186.5,187.5,186.5,5828201425,0.083333333,0.916666667,0.5,0.5
1060420,186.5,187,188,186.5,6118457114,0.733333333,0.266666667,0.5,0.5
1060421,187.5,190,190,187.5,3603058600,0.8125,0.1875,0.5,0.5
1060424,191,190,191.5,188.5,5612973548,0.307692308,0.692307692,0.5,0.5
1060425,190.5,192,192,189.5,6096631799,0.916666667,0.083333333,0.414418738,0.585581262
1060426,192,191,192,190.5,5951704052,0.76,0.24,0.5,0.5
1060427,192,193,193,190.5,6877484808,0.652173913,0.347826087,0.5,0.5
1060428,193.5,194.5,194.5,193,7446882120,0.818181818,0.181818182,0.5,0.5
1060502,198.5,196.5,199,195.5,9053856108,0.730769231,0.269230769,0.5,0.5
1060503,198,198,198.5,197,5390698304,0.567567568,0.432432432,0.5,0.5
1060504,198.5,198,199,197,4394409518,0.764705882,0.235294118,0.5,0.5
1060505,197,197.5,198.5,197,3484019026,0.590909091,0.409090909,0.5,0.5
1060508,199,202.5,202.5,199,7943498809,0.696969697,0.303030303,0.5,0.5
1060509,205.5,203.5,207,203.5,9920879512,0.531914894,0.468085106,0.293893369,0.688562771
1060510,204,205.5,206,204,6369713620,0.551724138,0.448275862,0.322401393,0.677598607
1060511,204.5,207.5,208.5,204,9144772197,0.512195122,0.487804878,0.246509134,0.753490866
1060512,205,206,207,205,5246098865,0.551724138,0.448275862,0.216287135,0.783712865
1060515,204,206,206,204,5324070590,0.722222222,0.277777778,0.331324859,0.653290526
1060516,205,204.5,205,203.5,7468111624,0.555555556,0.444444444,0.181913332,0.818086668
1060517,203,204,204,203,4599735640,0.352941176,0.647058824,0.165890226,0.834109774
1060518,202.5,203.5,204,201.5,4559780051,0.523809524,0.476190476,0.5,0.5
1060519,203.5,203,204.5,202.5,3490280961,0.733333333,0.266666667,0.34569668,0.65430332
1060522,203.5,205,205,203,3554245920,0.5,0.5,0.5,0.5
1060523,205,205,207,204.5,4738103907,0.545454545,0.454545455,0.5,0.5
1060524,205,205.5,206,205,3760309975,0.5625,0.4375,0.5,0.5
1060525,206,207,207,205.5,5388004408,0.740740741,0.259259259,0.260490144,0.739509856
1060526,205,207,207,205,6794923568,0.678571429,0.321428571,0.5,0.5
1060531,206.5,203,207,203,13853122715,0.32,0.68,0.5,0.5
1060601,205,207,207,204.5,6096361694,0.6,0.4,0.5,0.5
1060602,208.5,209,209,207.5,4845442265,0.952380952,0.047619048,0.5,0.5
1060603,209,209,209,208,320348914,0.733333333,0.266666667,0.331189449,0.635477218
1060605,209.5,212,212,209,4746962354,0.807692308,0.192307692,0.5,0.5
1060606,210.5,210.5,211.5,210.5,3243804586,0.6,0.4,0.5,0.5
1060607,212,211.5,212.5,210,7342424736,0.739130435,0.260869565,0.519385378,0.453587595
1060608,212,213,213,211.5,4599496993,0.76744186,0.23255814,0.4430898,0.5569102
1060609,214.5,212,215,212,7505851237,0.722222222,0.277777778,0.603534332,0.326043133
1060612,207,207.5,210,207,13135046554,0.551724138,0.448275862,0.279133608,0.720866392
1060613,207,208,208.5,206.5,10381567507,0.588235294,0.411764706,0.248505926,0.751494074
1060614,208.5,207,209.5,206,8113132831,0.5,0.5,0.5,0.5
1060615,207.5,208,208,207,4046560581,0.8,0.2,0.5,0.5
1060616,207.5,211.5,212,207,6902455266,0.625,0.375,0.308535475,0.691464525
1060619,211,213,213,210.5,3712290873,0.888888889,0.111111111,0.5,0.5
1060620,215,216.5,218,214.5,6229988043,0.806451613,0.193548387,0.5,0.5
1060621,216,215.5,217,214.5,9793828804,0.454545455,0.545454545,0.5,0.5
1060622,217,218,218,216.5,5674049232,0.705882353,0.294117647,0.5,0.5
1060623,218,217,218.5,217,8627393668,0.611111111,0.388888889,0.5,0.5
1060626,212,215,215,212,12848925735,0.756097561,0.243902439,0.285591489,0.714408511
1060627,214,211.5,214,211,9437315205,0.75,0.25,0.5,0.5
1060628,209.5,208.5,210,208,10919812400,0.485714286,0.514285714,0.5,0.5
1060629,210.5,210,210.5,208.5,5678566197,0.739130435,0.260869565,0.5,0.5
1060630,206.5,208.5,208.5,206.5,6580047422,0.684210526,0.315789474,0.281168935,0.718831065
1060703,207.5,209,209,207,4382736445,0.736842105,0.263157895,0.5,0.5
1060704,208,207,208.5,207,4476915676,0.476190476,0.523809524,0.5,0.5
1060705,207,208.5,208.5,206.5,4868199460,0.545454545,0.454545455,0.5,0.5
1060706,208,207.5,208.5,207,3166474008,0.533333333,0.466666667,0.5,0.5
1060707,207,206,207.5,205.5,4449245335,0.5,0.5,0.5,0.5
1060710,206.5,206,207,206,2749724552,0.708333333,0.291666667,0.210511301,0.789488699
1060711,208,212,212,207.5,7275696778,0.714285714,0.285714286,0.379905023,0.589791946
1060712,211,210.5,212.5,210.5,5690155100,0.52173913,0.47826087,0.224467496,0.775532504
1060713,212,214.5,216,211.5,10735533186,0.872340426,0.127659574,0.225811704,0.774188296
1060714,213,213,214.5,212,4773890099,0.583333333,0.416666667,0.5,0.5
1060717,215,213,215.5,211.5,4566620338,0.538461538,0.461538462,0.5,0.5
1060718,213,214,214,212,3998545790,0.647058824,0.352941176,0.5,0.5
1060719,212.5,214.5,215,212.5,4428023668,0.909090909,0.090909091,0.5,0.5
1060720,215,215.5,215.5,214,4468108550,0.727272727,0.272727273,0.5,0.5
1060721,214,214,215,213.5,3302914894,0.76,0.24,0.5,0.5
1060724,213.5,214.5,214.5,213,4279712228,0.764705882,0.235294118,0.5,0.5
1060725,214,214,214.5,213.5,2965264666,0.6,0.4,0.5,0.5
1060726,215,213,215,212.5,3393269119,0.842105263,0.157894737,0.5,0.5
1060727,213.5,215.5,216,213.5,4959471015,0.9,0.1,0.5,0.5
1060728,213,213,214,212.5,4498197191,0.473684211,0.526315789,0.5,0.5
1060731,211.5,214.5,214.5,211.5,4352541276,0.615384615,0.384615385,0.5,0.5
1060801,212.5,212,214,212,4325934287,0.666666667,0.333333333,0.5,0.5
1060802,214,216,216,214,6574998275,0.727272727,0.272727273,0.5,0.5
1060803,213,213.5,214,212.5,5779905218,0.444444444,0.555555556,0.5,0.5
