date,open,close,high,low,volumeP,pos,neg,pos,neg
1071024,230,229.5,231,227,10426514872,0.409090909,0.590909091,0.314333543,0.685666457
1071025,220.5,219.5,222,219.5,16643542368,0.25,0.75,0.33338006,0.66661994
1071026,223,221,224,217,11941421696,0.566666667,0.433333333,0.266920235,0.733079765
1071029,223,222.5,224,221,4107663616,0.444444444,0.555555556,0.5,0.5
1071030,221,223,225,220.5,6487213284,0.583333333,0.416666667,0.5,0.5
1071031,228,234,234,228,13844478353,0.666666667,0.333333333,0.405411328,0.594588672
1071101,236,235.5,237,233,10480329245,0.571428571,0.428571429,0.5,0.5
1071102,236.5,236.5,236.5,233.5,7249667833,0.571428571,0.428571429,0.5,0.5
1071105,233,235,235.5,232,6592130635,0.461538462,0.538461538,0.5,0.5
1071106,234,234.5,235.5,232.5,8311988968,0.47826087,0.52173913,0.5,0.5
1071107,233,234,236,232.5,9337023278,0.631578947,0.368421053,0.5,0.5
1071108,237.5,236.5,237.5,236,6645771069,0.8125,0.1875,0.339904033,0.660095967
1071109,234.5,231,234.5,231,5526997792,0.6,0.4,0.228328003,0.771671997
1071112,230,231.5,234.5,230,6101377163,0.523809524,0.476190476,0.283044666,0.716955334
1071113,224.5,227.5,228,224.5,8504691960,0.384615385,0.615384615,0.5,0.5
1071114,230,228.5,231,228.5,5639284241,0.52,0.48,0.5,0.5
1071115,229.5,231,232,228.5,5124189444,0.52,0.48,0.220087496,0.779912504
1071116,229,226,229,225,10696822542,0.344827586,0.655172414,0.442391493,0.557608507
1071119,225,222,225,221,11355347628,0.5,0.5,0.276772634,0.723227366
1071120,219,218,220.5,218,9995960780,0.425,0.575,0.187909358,0.812090642
1071121,214.5,219,220,214,8361178460,0.277777778,0.722222222,0.20133311,0.79866689
1071122,221.5,219,222,219,4867686945,0.230769231,0.769230769,0.304896629,0.695103371
1071123,220.5,218.5,220.5,217,3406422046,0.555555556,0.444444444,0.5,0.5
1071126,219,223,224,218.5,7847501792,0.333333333,0.666666667,0.318797895,0.681202105
1071127,220,224,224.5,219,7239283641,0.5,0.5,0.392129737,0.607870263
1071128,222.5,226.5,227,222,5560623349,0.8125,0.1875,0.5,0.5
1071129,231.5,229,231.5,229,10629450003,0.65,0.35,0.5,0.5
1071130,229.5,225.5,231,225.5,12995823319,0.555555556,0.444444444,0.227399382,0.772600618
1071203,231,235,235,231,11579966474,0.708333333,0.291666667,0.471012023,0.528987977
1071204,233,234,234.5,231,9791147799,0.5,0.5,0.5,0.5
1071205,226.5,226,227.5,225,10316394736,0.269230769,0.730769231,0.18254096,0.81745904
1071206,220,220,222,219.5,8853295746,0.325581395,0.674418605,0.340789246,0.659210754
1071207,222.5,221,223.5,220.5,7097739916,0.392857143,0.607142857,0.231315618,0.768684382
1071210,219.5,219,220,218.5,5744814170,0.481481481,0.518518519,0.274520957,0.725479043
1071211,220,222.5,223,219,6067551383,0.608695652,0.391304348,0.5,0.5
1071212,223.5,226.5,227,222.5,7418108779,0.6875,0.3125,0.368712518,0.631287482
1071213,227,226,227.5,225,7345479366,0.666666667,0.333333333,0.5,0.5
1071214,223,222.5,223.5,220.5,9570070114,0.555555556,0.444444444,0.5,0.5
1071217,221,223.5,225,220,4229977248,0.4,0.6,0.5,0.5
1071218,221,222.5,223,220.5,6713448829,0.4,0.6,0.23582792,0.722792769
1071219,222,225.5,225.5,222,5255393450,0.76,0.24,0.36651173,0.63348827
1071220,221,221,222.5,221,8573665030,0.48,0.52,0.525177518,0.474822482
1071221,219,223.5,224,219,10401202852,0.416666667,0.583333333,0.5,0.5
1071222,220,221.5,221.5,220,1145814834,0.473684211,0.526315789,0.5,0.5
1071224,221.5,220,221.5,219.5,5151549100,0.55,0.45,0.5,0.5
1071225,215.5,217.5,218,215,4198767163,0.2,0.8,0.5,0.5
1071226,218.5,216.5,219.5,216,3678108462,0.3125,0.6875,0.5,0.5
1071227,222,223,224,220.5,4874845852,0.473684211,0.526315789,0.5,0.5
1071228,223.5,225.5,225.5,222.5,6762447425,0.461538462,0.538461538,0.317896454,0.682103546
1080102,226.5,219.5,226.5,219,7276419230,0.416666667,0.583333333,0.5,0.5
1080103,214,215.5,218,214,7459051790,0.333333333,0.666666667,0.282174665,0.717825335
1080104,211.5,208,211.5,206.5,13987136785,0.185185185,0.814814815,0.243246435,0.756753565
1080107,212,213,214,211,7591116569,0.605263158,0.394736842,0.132932467,0.867067533
1080108,212,211,212.5,210,5019703557,0.526315789,0.473684211,0.5,0.5
1080109,212,215.5,216.5,211,11006827093,0.736842105,0.263157895,0.5,0.5
1080110,216,216,216.5,214.5,4491377349,0.583333333,0.416666667,0.370424346,0.629575654
1080111,219,220.5,220.5,218,6296719320,0.777777778,0.222222222,0.5,0.5
1080114,218.5,218.5,220,217,3844735324,0.586206897,0.413793103,0.257241873,0.742758127
1080115,216.5,221,221,215.5,9399209983,0.303030303,0.696969697,0.363181173,0.636818827
1080116,218.5,217.5,220,217.5,6563789758,0.466666667,0.533333333,0.32936283,0.67063717
1080117,218,220.5,221,218,4646131841,0.65,0.35,0.169174277,0.830825723
1080118,219,218.5,220,217.5,11530053787,0.577777778,0.422222222,0.301174975,0.698825025
1080121,220,221,223,220,7208829658,0.727272727,0.272727273,0.5,0.5
1080122,220,223,223,219,6854867566,0.5,0.5,0.339008162,0.660991838
1080123,221.5,220.5,222,220,4121110926,0.473684211,0.526315789,0.5,0.5
1080124,222.5,222.5,222.5,220.5,6958753608,0.454545455,0.545454545,0.329129216,0.670499726
1080125,226.5,226,227,225,10870045150,0.774193548,0.225806452,0.431841508,0.568158492
1080128,229.5,229,229.5,228,6665379096,0.5,0.5,0.266311405,0.733688595
1080129,222.5,222.5,225,222,9486156460,0.298245614,0.701754386,0.255085239,0.744914761
1080130,220.5,221,221.5,220,11453957730,0.446808511,0.553191489,0.179731212,0.820268788
1080211,228,228,229,226.5,18546167132,0.470588235,0.529411765,0.5,0.5
1080212,230,230,230,229,6921488930,0.692307692,0.307692308,0.398933707,0.601066293
1080213,232,229,232,228.5,6575201825,0.625,0.375,0.5,0.5
1080214,229.5,227,230,226,5392943977,0.444444444,0.555555556,0.5,0.5
1080215,229,227,229,226.5,5093773373,0.653846154,0.346153846,0.193552466,0.806447534
1080218,229,230,230.5,228.5,4169729625,0.666666667,0.333333333,0.385856546,0.614143454
1080219,230,229,230.5,229,4228108427,0.735294118,0.264705882,0.367038455,0.625385788
1080220,231.5,234.5,234.5,231,7430197670,0.775,0.225,0.406272799,0.593727201
1080221,235.5,236.5,236.5,234.5,8013908284,0.615384615,0.384615385,0.5,0.5
1080222,235.5,236.5,236.5,234,5187054985,0.6,0.4,0.5,0.5
1080225,237.5,238,239,236,5995746054,0.714285714,0.285714286,0.5,0.5
1080226,239,239.5,240,236.5,5864298571,0.733333333,0.266666667,0.5,0.5
1080227,238.5,239,239.5,237,9052540803,0.285714286,0.714285714,0.5,0.5
1080304,239.5,235.5,239.5,234.5,10691130829,0.8,0.2,0.5,0.5
1080305,234,233,234.5,232.5,5533050748,0.75,0.25,0.5,0.5
1080306,235,234,235.5,233.5,4872352124,0.588235294,0.411764706,0.251600484,0.748399516
1080307,235,234,235,233,4029782428,0.642857143,0.357142857,0.5,0.5
1080308,231,230,231.5,229,5183171608,0.266666667,0.733333333,0.348639753,0.651360247
1080311,228,230.5,230.5,227.5,7835079913,0.333333333,0.666666667,0.269179999,0.730820001
1080312,233,235.5,237,232.5,5601351324,0.8,0.2,0.5,0.5
1080313,234,237,237,234,5308051755,0.52173913,0.47826087,0.5,0.5
1080314,239,234.5,239,234,4077045380,0.705882353,0.294117647,0.5,0.5
1080315,237,239,239.5,235.5,8231572752,0.85,0.15,0.5,0.5
1080318,239.5,241,241,239,6493129050,0.705882353,0.294117647,0.183715852,0.816284148
1080319,239,240.5,240.5,238,3496720720,0.428571429,0.571428571,0.5,0.5
1080320,242,242,242,239.5,5563557011,0.733333333,0.266666667,0.450816772,0.549183228
1080321,242.5,245.5,245.5,241,6710510004,0.76,0.24,0.369003925,0.630996075
1080322,248,248.5,248.5,244.5,5680726299,0.612903226,0.387096774,0.192889177,0.807110823
1080325,240.5,241.5,243.5,240.5,4662705968,0.461538462,0.538461538,0.5,0.5
1080326,243,244,244,241,5109273236,0.842105263,0.157894737,0.5,0.5
1080327,242,241.5,242.5,240.5,5703467700,0.55,0.45,0.236457398,0.733239571
1080328,240.5,242,242.5,240,3379510718,0.588235294,0.411764706,0.5,0.5
1080329,243,245.5,245.5,240.5,7568601014,0.8,0.2,0.502555546,0.397444454
1080401,251,245.5,251,245,8758161220,0.764705882,0.235294118,0.5,0.5
1080402,249.5,246,249.5,246,6226523038,0.888888889,0.111111111,0.330995923,0.597575506
1080403,249,246.5,249,246.5,7075597562,0.75,0.25,0.5,0.5
1080408,251,253,253,250.5,11682512762,0.8,0.2,0.5,0.5
1080409,253,254,254,252,5760337782,0.866666667,0.133333333,0.539778904,0.460221096
1080410,253,254,254.5,252,8403528302,0.594594595,0.405405405,0.350720376,0.649279624
1080411,253,252,254,251.5,6347861680,0.780487805,0.219512195,0.455407404,0.52160409
1080412,251.5,252,253,251,3496444666,0.657142857,0.342857143,0.5,0.5
1080415,255,255.5,256,254,4403988510,0.913793103,0.086206897,0.5,0.5
1080416,257,257,257,255.5,5185697928,0.68,0.32,0.309853739,0.690146261
1080417,260,261.5,263,259.5,10202504410,0.787878788,0.212121212,0.350605032,0.649394968
1080418,264,264.5,266,263.5,12836006732,0.652631579,0.347368421,0.339617083,0.660382917
1080419,269,264.5,269.5,263.5,12712409558,0.773333333,0.226666667,0.372306103,0.617792907
1080422,266.5,266,267.5,265,6635995145,0.645833333,0.354166667,0.5,0.5
1080423,266.5,268,268,266,7017363629,0.75,0.25,0.5,0.5
1080424,270,269,270,267.5,10044241090,0.841269841,0.158730159,0.302380535,0.697619465
1080425,268.5,267.5,269,267,9800038536,0.608695652,0.391304348,0.5,0.5
1080426,262,260,263,257.5,13459329059,0.470588235,0.529411765,0.347594098,0.62065987
1080429,260,259.5,262,258.5,8477117257,0.571428571,0.428571429,0.5,0.5
1080430,260,259,260.5,258,10484399861,0.714285714,0.285714286,0.326398305,0.673601695
1080502,261.5,259,262.5,258.5,7122135656,0.74,0.26,0.5,0.5
1080503,262,265,265,260.5,7940572444,0.789473684,0.210526316,0.145880696,0.854119304
1080506,260,259,260,258,8717053470,0.309090909,0.690909091,0.5,0.5
1080507,259.5,262.5,263,259,6719199455,0.595238095,0.404761905,0.5,0.5
1080508,260,260,261.5,259.5,6750083504,0.488888889,0.511111111,0.5,0.5
1080509,259.5,256.5,259.5,256,8798140796,0.307692308,0.692307692,0.161270116,0.838729884
1080510,257,256,259,255,4844594484,0.380952381,0.619047619,0.5,0.5
1080513,253,250.5,254,249.5,7374249589,0.371428571,0.628571429,0.341934754,0.658065246
1080514,247.5,248.5,251,245,11345067455,0.380952381,0.619047619,0.5,0.5
1080515,251,249,252,249,9327051888,0.6,0.4,0.287242025,0.712757975
1080516,248.5,247,249.5,246,7520908612,0.305555556,0.694444444,0.150873551,0.849126449
1080517,249,241.5,249,241.5,9775372898,0.350877193,0.649122807,0.193064985,0.806935015
1080520,242.5,238,243,238,11303513908,0.23255814,0.76744186,0.304710116,0.695289884
1080521,233.5,234,236,232.5,19418705158,0.370967742,0.629032258,0.257310494,0.742689506
1080522,236.5,238,240.5,235.5,8669172710,0.355932203,0.644067797,0.5,0.5
1080523,233.5,230,233.5,230,14379543985,0.284482759,0.715517241,0.144184838,0.855815162
1080524,230,233,234,230,8866253632,0.447761194,0.552238806,0.187453116,0.812546884
1080527,234,231,235,231,8697538216,0.5,0.5,0.448210433,0.551789567
1080528,232,230.5,232,230.5,22910765567,0.375,0.625,0.151814955,0.848185045
1080529,228,229.5,230.5,227,7385029780,0.482142857,0.517857143,0.31893622,0.68106378
1080530,230,231,231.5,229,9292745636,0.538461538,0.461538462,0.325431046,0.662592906
1080531,232,235.5,237.5,231,11559578381,0.59375,0.40625,0.405551735,0.594448265
1080603,235.5,238,238.5,232,8651389851,0.310344828,0.689655172,0.417814247,0.582185753
1080604,237.5,233,238,233,5745045809,0.328125,0.671875,0.225667516,0.774332484
1080605,238,235,238,234,8461930934,0.64516129,0.35483871,0.254531163,0.745468837
1080606,231.5,232,232,229.5,8008768323,0.473684211,0.526315789,0.255529563,0.744470437
1080610,237.5,240,240,234.5,8442986620,0.6,0.4,0.353824604,0.646175396
1080611,240,244.5,246,239,8448805962,0.639344262,0.360655738,0.085931253,0.914068747
1080612,244.5,246,247.5,243,7469805086,0.46,0.54,0.322312641,0.677687359
1080613,242.5,240,244,240,8136137708,0.459459459,0.540540541,0.352349152,0.647650848
1080614,238.5,236,239.5,236,8396819832,0.314285714,0.685714286,0.347114755,0.652885245
1080617,231.5,233,235,230.5,12043369475,0.466666667,0.533333333,0.33735206,0.66264794
1080618,234,235.5,235.5,233,6758454612,0.407407407,0.592592593,0.302964452,0.680506622
1080619,242.5,244,244,240.5,12181979568,0.796296296,0.203703704,0.5,0.5
1080620,242,245,245.5,241,9697726719,0.564102564,0.435897436,0.384654473,0.615345527
1080621,248,248.5,248.5,246,15398139830,0.75,0.25,0.3365939,0.6634061
1080624,241,241,242,240,10476936660,0.767123288,0.232876712,0.112889127,0.887110873
1080625,241,238.5,241.5,237,7118002390,0.603773585,0.396226415,0.5,0.5
1080626,235,234.5,236.5,234,6757991717,0.264705882,0.735294118,0.325117481,0.623927105
1080627,236,240.5,241.5,236,10063332494,0.711538462,0.288461538,0.5,0.5
1080628,241.5,239,241.5,238,6715488371,0.6875,0.3125,0.5,0.5
1080701,245.5,248.5,250,245,16445222750,0.696202532,0.303797468,0.213899085,0.786100915
1080702,249.5,249,250,247.5,6671951743,0.573770492,0.426229508,0.219546556,0.75104168
1080703,244,242.5,245,242,7190777082,0.47826087,0.52173913,0.284560388,0.715439612
1080704,244.5,244,245,242.5,4561556160,0.633333333,0.366666667,0.321400863,0.55441613
1080705,244.5,243,245,241.5,6624379927,0.642857143,0.357142857,0.257009201,0.702990799
1080708,240,242.5,244.5,240,7057462187,0.441860465,0.558139535,0.216611742,0.783388258
1080709,241.5,242,243,240.5,3998096596,0.484375,0.515625,0.304109136,0.695890864
1080710,243,247,247,243,5839691357,0.736842105,0.263157895,0.282129462,0.293528433
1080711,250,250,250,247.5,7809358257,0.827160494,0.172839506,0.260447159,0.683997286
1080712,252,250.5,252,249.5,5984689000,0.603773585,0.396226415,0.300035603,0.699964397
1080715,251,254.5,254.5,249.5,8663129910,0.666666667,0.333333333,0.187881852,0.812118148
1080716,254,256,256.5,253.5,6678755679,0.763636364,0.236363636,0.5,0.5
1080717,254,252,254,251,8686815824,0.553571429,0.446428571,0.250330212,0.749669788
1080718,252,254,254.5,251.5,5300082470,0.635294118,0.364705882,0.393291281,0.606708719
1080719,259.5,259,261,259,15573278932,0.847826087,0.152173913,0.413061018,0.569547678
1080722,263,264,264,262,8385222407,0.894736842,0.105263158,0.303549773,0.631232836
1080723,265.5,264,266.5,262.5,7734089131,0.779661017,0.220338983,0.5,0.5
1080724,266.5,265,266.5,263,6484708226,0.79245283,0.20754717,0.5,0.5
1080725,264,265,265,261.5,8091922380,0.564102564,0.435897436,0.5,0.5
1080726,261,261,262.5,261,5434082968,0.731343284,0.268656716,0.361618368,0.638381632
1080729,260,261,262,259.5,4822762518,0.72,0.28,0.5,0.5
1080730,262.5,260,263,260,5975389270,0.68,0.32,0.5,0.5
1080731,260,259.5,260,257,9413416604,0.537037037,0.462962963,0.306609388,0.693390612
1080801,257.5,256.5,257.5,255.5,7722031382,0.529411765,0.470588235,0.330699142,0.660126546
1080802,252,251.5,253.5,250.5,13627068452,0.442307692,0.557692308,0.247411663,0.752588337
1080805,251,246.5,252,245.5,13092403583,0.414634146,0.585365854,0.5,0.5
1080806,240,248.5,250,240,14440787992,0.4,0.6,0.349608962,0.650391038
1080807,250,248,250.5,246.5,7305272500,0.326530612,0.673469388,0.5,0.5
1080808,248,253.5,254,248,7599200564,0.583333333,0.416666667,0.5,0.5
1080812,254.5,251,254.5,251,6242935989,0.644444444,0.355555556,0.188191249,0.811808751
1080813,249,246.5,249.5,246.5,6204239476,0.62745098,0.37254902,0.495328991,0.504671009
1080814,252.5,249.5,254,249.5,9142333535,0.694915254,0.305084746,0.5,0.5
1080815,247,248,248.5,246,6994442633,0.409090909,0.590909091,0.5,0.5
1080816,249.5,250,252,248,6420744887,0.717391304,0.282608696,0.5,0.5
1080819,251.5,252,253,250.5,6326683127,0.641025641,0.358974359,0.286349148,0.713650852
1080820,254,254.5,254.5,252.5,5233263533,0.739130435,0.260869565,0.5,0.5
1080821,254.5,254.5,255,253,5152545480,0.511627907,0.488372093,0.5,0.5
1080822,257,254,257.5,254,5659296700,0.633333333,0.366666667,0.5,0.5
1080823,253.5,254,254.5,253,3748071178,0.56,0.44,0.5,0.5
1080826,249,248.5,250.5,248.5,7910873500,0.2,0.8,0.208237731,0.791762269
1080827,250.5,250,251,248.5,13410582151,0.4375,0.5625,0.304767324,0.679359661
1080828,250.5,252,253,250.5,3852096070,0.534482759,0.465517241,0.266601956,0.733398044
1080829,253,254,254,251,5078703588,0.568181818,0.431818182,0.299132779,0.700867221
1080830,256.5,259,259,256,9092482858,0.720930233,0.279069767,0.311710456,0.688289544
1080902,258,257.5,258,256,3800453292,0.525,0.475,0.5,0.5
1080903,256.5,254,258,253,6642868555,0.611111111,0.388888889,0.261620107,0.738379893
1080904,254,257.5,258,254,6081456520,0.755555556,0.244444444,0.225003729,0.774996271
1080905,263,263,263,260.5,12869665251,0.833333333,0.166666667,0.501664234,0.476596635
1080906,265,263.5,265,263,7016868801,0.891304348,0.108695652,0.5,0.5
1080909,265.5,265,266,263.5,4585545966,0.842105263,0.157894737,0.5,0.5
1080910,263.5,261.5,264,260.5,7862297242,0.740740741,0.259259259,0.360406413,0.639593587
1080911,264,263,264.5,260.5,9508884445,0.724637681,0.275362319,0.5,0.5
1080912,265,262.5,265,261.5,10198483555,0.911764706,0.088235294,0.5,0.5
1080916,262,265.5,265.5,261.5,10258240252,0.612903226,0.387096774,0.5,0.5
1080917,266.5,265,266.5,264.5,7979032930,0.464285714,0.535714286,0.5,0.5
1080918,267,267,269.5,266.5,13754334364,0.839506173,0.160493827,0.418528497,0.581471503
1080919,268,265,268,264,7216457755,0.784615385,0.215384615,0.237595657,0.762404343
1080920,266,264,266.5,264,11785924559,0.833333333,0.166666667,0.5,0.5
1080923,264,264,264,263,3749146092,0.564102564,0.435897436,0.5,0.5
1080924,263.5,265,265.5,262,6419420695,0.657894737,0.342105263,0.330457395,0.669542605
1080925,262.5,266,266,262,6144037875,0.479166667,0.520833333,0.324604207,0.675395793
1080926,269,268,269.5,266.5,9139219995,0.854166667,0.145833333,0.5,0.5
1080927,271.5,272,272.5,271,12021629536,0.714285714,0.285714286,0.331608331,0.668391669
1081001,273,280,280.5,273,20886838992,0.708860759,0.291139241,0.541588017,0.458411983
1081002,280,279.5,281,279,8553297334,0.606060606,0.393939394,0.5,0.5
1081003,274,276.5,277.5,274,9891620358,0.607142857,0.392857143,0.5,0.5
1081004,279.5,276.5,280,275,9924872301,0.709677419,0.290322581,0.5,0.5
1081007,279,278,279.5,277.5,4944376000,0.849056604,0.150943396,0.263956827,0.736043173
1081008,283.5,286.5,286.5,282.5,11341522526,0.82,0.18,0.353183126,0.646816874
1081009,283.5,282,286,282,9890256397,0.59375,0.40625,0.489468279,0.510531721
1081014,291.5,290,291.5,288.5,15508059122,0.869918699,0.130081301,0.415427918,0.584572082
1081015,293.5,293.5,296,292,16088110873,0.833333333,0.166666667,0.380239671,0.619760329
1081016,298,296.5,298,293.5,12670374493,0.806451613,0.193548387,0.5,0.5
1081017,295,293.5,295.5,292,12296120182,0.826446281,0.173553719,0.279132712,0.720867288
1081018,293,293,295.5,291,13299843176,0.775510204,0.224489796,0.32325408,0.67674592
1081021,291,290,291,288.5,10389254035,0.737704918,0.262295082,0.31928745,0.68071255
1081022,292.5,294,294,291.5,7767636380,0.90625,0.09375,0.382166326,0.617833674
1081023,293.5,293,293.5,290.5,8877572772,0.75,0.25,0.421023942,0.578976058
1081024,294.5,293,294.5,291,8488069650,0.772727273,0.227272727,0.5,0.5
1081025,294.5,293.5,294.5,292.5,7362074526,0.781818182,0.218181818,0.5,0.5
1081028,295,294.5,295.5,294,5958714595,0.941176471,0.058823529,0.403027674,0.596972326
1081029,297,298.5,298.5,296.5,11044649541,0.813333333,0.186666667,0.26408582,0.73591418
1081030,298.5,299.5,299.5,296.5,9646551600,0.739130435,0.260869565,0.251595892,0.748404108
1081031,300,298.5,301.5,298.5,12921309531,0.810526316,0.189473684,0.256464853,0.743535147
1081101,299.5,299,299.5,296.5,8998151212,0.861111111,0.138888889,0.410589218,0.589410782
1081104,302.5,307,308,301,13767873778,0.708737864,0.291262136,0.262187374,0.737812626
1081105,307.5,310.5,310.5,307,9965563625,0.774509804,0.225490196,0.288372016,0.711627984
1081106,309,311,311.5,308,6864516290,0.839506173,0.160493827,0.363338165,0.636661835
1081107,310,309,310,306.5,8769417841,0.517241379,0.482758621,0.349157146,0.650842854
1081108,308.5,305.5,309,305.5,8040782450,0.662337662,0.337662338,0.394013159,0.561869194
1081111,305,301,305,300,10660082266,0.4,0.6,0.333204913,0.666795087
1081112,302.5,305,305,302,5774255431,0.839285714,0.160714286,0.225251954,0.774748046
1081113,303,304,304,301.5,5583245970,0.489795918,0.510204082,0.5,0.5
1081114,304.5,303.5,305,302,4776767840,0.659574468,0.340425532,0.384642826,0.615357174
1081115,305.5,307,307.5,304.5,8891701115,0.785714286,0.214285714,0.231721743,0.768278257
1081118,308.5,311,311,307,5796331075,0.854545455,0.145454545,0.298607157,0.701392843
1081119,312.5,315,315,311,10365611120,0.819444444,0.180555556,0.342795076,0.657204924
1081120,314,313.5,314,312,7681229345,0.561403509,0.438596491,0.433047922,0.566952078
1081121,309.5,311,311,307,9329845096,0.549019608,0.450980392,0.634312844,0.365687156
1081122,310,309,310.5,308,8188665024,0.510638298,0.489361702,0.5,0.5
1081125,310.5,307,310.5,307,6133713443,0.754098361,0.245901639,0.343003962,0.656996038
1081126,310,307,310.5,307,31332308518,0.760869565,0.239130435,0.315943172,0.654645064
1081127,307.5,311,311.5,307.5,5732316828,0.795918367,0.204081633,0.5,0.5
1081128,310,309.5,312,308.5,6111322584,0.672413793,0.327586207,0.191973151,0.808026849
1081129,309,305,309.5,305,9922872967,0.568965517,0.431034483,0.351937893,0.648062107
1081202,307,307.5,308,306.5,7844458306,0.677966102,0.322033898,0.5,0.5
1081203,305,307,307,305,8472595177,0.534883721,0.465116279,0.5,0.5
1081204,305,306,306,304,10652239802,0.637931034,0.362068966,0.5,0.5
1081205,309,312,312,309,12240671524,0.853932584,0.146067416,0.339665191,0.660334809
1081206,315,313,316,311,5771010050,0.852941176,0.147058824,0.357430745,0.642569255
1081209,314,316,316.5,314,7433484496,0.852941176,0.147058824,0.333412554,0.666587446
1081210,315,313.5,315.5,312.5,6540475540,0.776119403,0.223880597,0.400520812,0.510871594
1081211,314,319,319,313,10866410212,0.835051546,0.164948454,0.24973992,0.75026008
1081212,325,331.5,334.5,324,17446169339,0.809090909,0.190909091,0.31068775,0.670081481
1081213,340,339,343,338,20697194061,0.75,0.25,0.469395773,0.530604227
1081216,336.5,336,338.5,336,16272523200,0.78,0.22,0.272483949,0.727516051
1081217,335,345,345,335,14153896438,0.857142857,0.142857143,0.41311286,0.58688714
1081218,341.5,344.5,345,341.5,14594689501,0.756756757,0.243243243,0.316135741,0.683864259
1081219,340,335,342,335,18774880620,0.575,0.425,0.292214842,0.674672575
1081220,332,329,333,328.5,28483237354,0.597402597,0.402597403,0.405368372,0.594631628
1081223,329.5,334,334,329.5,8923609754,0.614035088,0.385964912,0.303643243,0.696356757
1081224,334,332,334.5,332,4591661991,0.64516129,0.35483871,0.613808399,0.354941601
1081225,332,333,334.5,331,4075131136,0.5,0.5,0.5,0.5
1081226,333,333,334,331.5,3803665702,0.666666667,0.333333333,0.5,0.5
1081227,335,338,338,335,5624251712,0.853658537,0.146341463,0.5,0.5
1081230,338,334.5,339,334,7270827164,0.586206897,0.413793103,0.349583058,0.62768967
1081231,331,331,333.5,331,7614538961,0.635135135,0.364864865,0.320558889,0.679441111
